Dog Name,Tattoo,Gender,Breed,Color,Birthdate,Dam,Sire ,Current Status Date,Status,Region,Graduation Date,Graduate Team Location
Unicorn,1U21,Female,LR,B,6/1/2021,Cora - 4C19 - LRBF,Jensen - 7J409 - LRYM,8/12/2021,Puppy Raising,Bay Puppy Raising Region,,
Ulani (Bailey),2U21,Female,LR,B,6/1/2021,Cora - 4C19 - LRBF,Jensen - 7J409 - LRYM,7/26/2021,Released,,,
Umberto,3U21,Male,LR,B,6/1/2021,Cora - 4C19 - LRBF,Jensen - 7J409 - LRYM,7/29/2021,Puppy Raising,Rhode Island Puppy Raising Region,,
Tex,1T21,Male,LR,B,5/30/2021,Ode - 3O317 - LRYF,Arnie - 2A418 - LRBM,8/8/2021,Puppy Raising,Cleveland West Puppy Raising Region,,
Truffle,3T21,Female,LR,B,5/30/2021,Ode - 3O317 - LRYF,Arnie - 2A418 - LRBM,8/2/2021,Puppy Raising,Fingerlakes Puppy Raising Region,,
Tyra,2T21,Female,LR,B,5/30/2021,Ode - 3O317 - LRYF,Arnie - 2A418 - LRBM,7/28/2021,Puppy Raising,Delmarva Puppy Raising Region,,
Theo,4T21,Male,LR,B,5/30/2021,Ode - 3O317 - LRYF,Arnie - 2A418 - LRBM,7/28/2021,Puppy Raising,Bay Puppy Raising Region,,
Timmy,5T21,Male,LR,B,5/30/2021,Ode - 3O317 - LRYF,Arnie - 2A418 - LRBM,7/30/2021,Puppy Raising,SWCT Puppy Raising Region,,
Sugar,1S21,Female,LR,Y,5/26/2021,Brio - S - 6B319 - LRYF,Kisco - 6KK18 - LRYM,7/23/2021,Puppy Raising,Fingerlakes Puppy Raising Region,,
Sawyer (Scottsdale),7S21,Male,LR,Y,5/26/2021,Brio - S - 6B319 - LRYF,Kisco - 6KK18 - LRYM,7/27/2021,Released,,,
Sammi,2S21,Female,LR,Y,5/26/2021,Brio - S - 6B319 - LRYF,Kisco - 6KK18 - LRYM,7/23/2021,Puppy Raising,Fingerlakes Puppy Raising Region,,
Sunny,5S21,Female,LR,Y,5/26/2021,Brio - S - 6B319 - LRYF,Kisco - 6KK18 - LRYM,5/20/2022,Released,Eastern MA Puppy Raising Region,,
Siggy,3S21,Male,LR,Y,5/26/2021,Brio - S - 6B319 - LRYF,Kisco - 6KK18 - LRYM,7/23/2021,Puppy Raising,Fingerlakes Puppy Raising Region,,
Simba,4S21,Male,LR,Y,5/26/2021,Brio - S - 6B319 - LRYF,Kisco - 6KK18 - LRYM,7/20/2021,Released,,,
Splash,6S21,Male,LR,Y,5/26/2021,Brio - S - 6B319 - LRYF,Kisco - 6KK18 - LRYM,7/20/2021,Released,,,
Scout,8S21,Male,LR,Y,5/26/2021,Brio - S - 6B319 - LRYF,Kisco - 6KK18 - LRYM,2/3/2022,Released,Northern NJ Puppy Raising Region,,
Reagan,8R21,Female,LR,Y,5/21/2021,Lace - 8L18 - LRBF,Joe - 4JJ13 - LRBM,7/16/2021,Puppy Raising,Fingerlakes Puppy Raising Region,,
Racer (Rafa),9R21,Male,LR,Y,5/21/2021,Lace - 8L18 - LRBF,Joe - 4JJ13 - LRBM,7/15/2021,Released,,,
Rodeo,7R21,Male,LR,Y,5/21/2021,Lace - 8L18 - LRBF,Joe - 4JJ13 - LRBM,7/20/2021,Puppy Raising,Adirondack Puppy Raising Region,,
Rusty,2R21,Female,LR,B,5/21/2021,Lace - 8L18 - LRBF,Joe - 4JJ13 - LRBM,7/16/2021,Puppy Raising,Northern CT Puppy Raising Region,,
Rodrigo,3R21,Male,LR,B,5/21/2021,Lace - 8L18 - LRBF,Joe - 4JJ13 - LRBM,7/16/2021,Puppy Raising,Central CT Puppy Raising Region,,
Reina,4R21,Female,LR,B,5/21/2021,Lace - 8L18 - LRBF,Joe - 4JJ13 - LRBM,7/16/2021,Puppy Raising,Rhode Island Puppy Raising Region,,
Rockford,5R21,Male,LR,B,5/21/2021,Lace - 8L18 - LRBF,Joe - 4JJ13 - LRBM,7/16/2021,Puppy Raising,Central NY Puppy Raising Region,,
Rossi,1R21,Male,LR,B,5/21/2021,Lace - 8L18 - LRBF,Joe - 4JJ13 - LRBM,7/16/2021,Puppy Raising,Wayne County Puppy Raising Region,,
Roman,6R21,Male,LR,B,5/21/2021,Lace - 8L18 - LRBF,Joe - 4JJ13 - LRBM,7/16/2021,Puppy Raising,Southern CT Puppy Raising region,,
Quinn,1Q21,Male,LR,B,5/20/2021,Aloe - 5A17 - LRYF,Elrod - 6E319 - LRBM,8/16/2022,In Training,Adirondack Puppy Raising Region,,
Poppy,6P21,Female,LR,B,5/14/2021,Flora - 8FF19 - LRBF,Dasher - 6D418 - LRBM,7/10/2021,Puppy Raising,Columbus Puppy Raising Region,,
Posy,7P21,Female,LR,B,5/14/2021,Flora - 8FF19 - LRBF,Dasher - 6D418 - LRBM,7/10/2021,Puppy Raising,SWCT Puppy Raising Region,,
Peony,3P21,Female,LR,B,5/14/2021,Flora - 8FF19 - LRBF,Dasher - 6D418 - LRBM,7/9/2021,Puppy Raising,Richmond Puppy Raising Region,,
Prince,5P21,Male,LR,B,5/14/2021,Flora - 8FF19 - LRBF,Dasher - 6D418 - LRBM,7/10/2021,Puppy Raising,New Hampshire Puppy Raising Region,,
Oahu (Riesling Reese),1O21,Female,LR,Y,5/12/2021,Capri - 2C17 - LRBF,Octane - P - 5O416 - LRYM,7/6/2021,Released,,,
Orla,2O21,Female,LR,Y,5/12/2021,Capri - 2C17 - LRBF,Octane - P - 5O416 - LRYM,7/10/2021,Puppy Raising,Cleveland West Puppy Raising Region,,
Oliver,5O21,Male,LR,Y,5/12/2021,Capri - 2C17 - LRBF,Octane - P - 5O416 - LRYM,7/7/2021,Puppy Raising,Central CT Puppy Raising Region,,
O'Neil,3O21,Male,LR,Y,5/12/2021,Capri - 2C17 - LRBF,Octane - P - 5O416 - LRYM,7/10/2021,Puppy Raising,SWCT Puppy Raising Region,,
Otis,4O21,Male,LR,B,5/12/2021,Capri - 2C17 - LRBF,Octane - P - 5O416 - LRYM,7/10/2021,Puppy Raising,Cleveland West Puppy Raising Region,,
Nickel,1N21,Male,LR,B,5/9/2021,Tamby - 5TT18 - LRYF,Shadow - 1S19 - LRBM,7/3/2021,Puppy Raising,Eastern CT Puppy Raising Region,,
North,2N21,Male,LR,Y,5/9/2021,Tamby - 5TT18 - LRYF,Shadow - 1S19 - LRBM,7/10/2021,Puppy Raising,Columbus Puppy Raising Region,,
Nancy,3N21,Female,LR,B,5/9/2021,Tamby - 5TT18 - LRYF,Shadow - 1S19 - LRBM,7/10/2021,Puppy Raising,Cleveland East Puppy Raising Region,,
Nicole,4N21,Female,LR,B,5/9/2021,Tamby - 5TT18 - LRYF,Shadow - 1S19 - LRBM,7/3/2021,Puppy Raising,Eastern CT Puppy Raising Region,,
Nellie,5N21,Female,LR,B,5/9/2021,Tamby - 5TT18 - LRYF,Shadow - 1S19 - LRBM,7/9/2021,Puppy Raising,Richmond Puppy Raising Region,,
Margaret,1M21,Female,LR,B,5/6/2021,Dior - 5D418 - LRBF,Yarmouth - 2YY18 - LRYM,6/30/2021,Released,,,
Mary,2M21,Female,LR,B,5/6/2021,Dior - 5D418 - LRBF,Yarmouth - 2YY18 - LRYM,7/1/2021,Puppy Raising,Catoctin Puppy Raising Region,,
Major,3M21,Male,LR,B,5/6/2021,Dior - 5D418 - LRBF,Yarmouth - 2YY18 - LRYM,7/9/2021,Puppy Raising,Richmond Puppy Raising Region,,
Mabel,4M21,Female,LR,B,5/6/2021,Dior - 5D418 - LRBF,Yarmouth - 2YY18 - LRYM,7/9/2021,Puppy Raising,Richmond Puppy Raising Region,,
Meg,5M21,Female,LR,B,5/6/2021,Dior - 5D418 - LRBF,Yarmouth - 2YY18 - LRYM,7/1/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Mimi (Ruby),6M21,Female,LR,B,5/6/2021,Dior - 5D418 - LRBF,Yarmouth - 2YY18 - LRYM,6/30/2021,Released,,,
Cocoa NEADS,9N01261,Male,LR,B,4/21/2021,Bettina - 10B317 - LRYF *NOP*,Elrod - 6E319 - LRBM,4/21/2021,Other School,,,
Fava NEADS,3N01261,Female,LR,B,4/21/2021,Bettina - 10B317 - LRYF *NOP*,Elrod - 6E319 - LRBM,4/21/2021,Other School,,,
Lima NEADS,5N01261,Female,LR,B,4/21/2021,Bettina - 10B317 - LRYF *NOP*,Elrod - 6E319 - LRBM,4/21/2021,Other School,,,
Garbanzo NEADS,4N01261,Male,LR,B,4/21/2021,Bettina - 10B317 - LRYF *NOP*,Elrod - 6E319 - LRBM,4/21/2021,Other School,,,
Pea NEADS,6N01261,Female,LR,B,4/21/2021,Bettina - 10B317 - LRYF *NOP*,Elrod - 6E319 - LRBM,4/21/2021,Other School,,,
Sprout NEADS,8N01261,Male,LR,B,4/21/2021,Bettina - 10B317 - LRYF *NOP*,Elrod - 6E319 - LRBM,4/21/2021,Other School,,,
Lucy,1L21,Female,LR,Y,4/15/2021,Helen - 3HH19 - LRYF,Barlow - P - 5B08 - LRYM,6/16/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Loki,2L21,Male,LR,Y,4/15/2021,Helen - 3HH19 - LRYF,Barlow - P - 5B08 - LRYM,6/16/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Louie,3L21,Male,LR,Y,4/15/2021,Helen - 3HH19 - LRYF,Barlow - P - 5B08 - LRYM,8/16/2022,Breed Eval,Eastern MA Puppy Raising Region,,
Laredo,5L21,Male,LR,Y,4/15/2021,Helen - 3HH19 - LRYF,Barlow - P - 5B08 - LRYM,6/16/2021,Puppy Raising,Prince William Puppy Raising Region,,
Lindsey,4L21,Female,LR,Y,4/15/2021,Helen - 3HH19 - LRYF,Barlow - P - 5B08 - LRYM,6/17/2021,Puppy Raising,Northern CT Puppy Raising Region,,
Lorraine,6L21,Female,LR,Y,4/15/2021,Helen - 3HH19 - LRYF,Barlow - P - 5B08 - LRYM,6/16/2021,Puppy Raising,Richmond Puppy Raising Region,,
Laramie,7L21,Male,LR,Y,4/15/2021,Helen - 3HH19 - LRYF,Barlow - P - 5B08 - LRYM,6/14/2021,Released,,,
Kaya,1K21,Female,LR,B,4/14/2021,Oriole - 9O316 - LRYF,Arby - 5A319 - LRBM,6/10/2021,Puppy Raising,Northern NJ Puppy Raising Region,,
Kevin,2K21,Male,LR,Y,4/14/2021,Oriole - 9O316 - LRYF,Arby - 5A319 - LRBM,6/16/2021,Puppy Raising,Columbus Puppy Raising Region,,
Joey,6J21,Male,LR,B,4/14/2021,Gianna - 1G19 - LRBF,Elrod - 6E319 - LRBM,6/16/2021,Puppy Raising,Prince William Puppy Raising Region,,
Kenneth,3K21,Male,LR,B,4/14/2021,Oriole - 9O316 - LRYF,Arby - 5A319 - LRBM,6/16/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Kodiak (Cody),5K21,Male,LR,Y,4/14/2021,Oriole - 9O316 - LRYF,Arby - 5A319 - LRBM,6/9/2021,Released,,,
Jacob,1J21,Male,LR,B,4/14/2021,Gianna - 1G19 - LRBF,Elrod - 6E319 - LRBM,6/10/2021,Puppy Raising,Dutchess NY Puppy Raising Region,,
Jax,2J21,Male,LR,B,4/14/2021,Gianna - 1G19 - LRBF,Elrod - 6E319 - LRBM,6/11/2021,Puppy Raising,Central CT Puppy Raising Region,,
Jessie,3J21,Female,LR,B,4/14/2021,Gianna - 1G19 - LRBF,Elrod - 6E319 - LRBM,8/16/2022,Breed Eval,Northern NJ Puppy Raising Region,,
Jacklyn,4J21,Female,LR,B,4/14/2021,Gianna - 1G19 - LRBF,Elrod - 6E319 - LRBM,8/16/2022,Breed Eval,Prince William Puppy Raising Region,,
Jennifer,5J21,Female,LR,B,4/14/2021,Gianna - 1G19 - LRBF,Elrod - 6E319 - LRBM,6/10/2021,Puppy Raising,Eastern MA Puppy Raising Region,,
Ilaria (Lucy),2I21,Female,LR,B,4/9/2021,Via - 6VV18 - LRBF,Arnie - 2A418 - LRBM,5/26/2022,Released,Orange County Puppy Raising Region,,
Ivan,3I21,Male,LR,B,4/9/2021,Via - 6VV18 - LRBF,Arnie - 2A418 - LRBM,6/16/2021,Puppy Raising,Colorado Puppy Raising Region,,
Imari,7I21,Female,LR,B,4/9/2021,Via - 6VV18 - LRBF,Arnie - 2A418 - LRBM,6/16/2021,Puppy Raising,Catoctin Puppy Raising Region,,
Iroquois,4I21,Male,LR,B,4/9/2021,Via - 6VV18 - LRBF,Arnie - 2A418 - LRBM,6/10/2021,Puppy Raising,Erie NY Puppy Raising Region,,
Italy (Luna),5I21,Female,LR,B,4/9/2021,Via - 6VV18 - LRBF,Arnie - 2A418 - LRBM,6/7/2021,Released,,,
Ida,6I21,Female,LR,B,4/9/2021,Via - 6VV18 - LRBF,Arnie - 2A418 - LRBM,6/16/2021,Puppy Raising,Catoctin Puppy Raising Region,,
Hickory,1H21,Male,LR,Y,4/8/2021,Onyx - 3O417 - LRBF,Shadow - 1S19 - LRBM,6/5/2021,Puppy Raising,New Hampshire Puppy Raising Region,,
Hannah,4H21,Female,LR,B,4/8/2021,Onyx - 3O417 - LRBF,Shadow - 1S19 - LRBM,6/6/2021,Puppy Raising,Columbus Puppy Raising Region,,
Honey,2H21,Female,LR,Y,4/8/2021,Onyx - 3O417 - LRBF,Shadow - 1S19 - LRBM,7/19/2022,Breed Eval,Prince William Puppy Raising Region,,
Houston,3H21,Male,LR,B,4/8/2021,Onyx - 3O417 - LRBF,Shadow - 1S19 - LRBM,7/19/2022,Breed Eval,Adirondack Puppy Raising Region,,
Holly,5H21,Female,LR,B,4/8/2021,Onyx - 3O417 - LRBF,Shadow - 1S19 - LRBM,7/19/2022,In Training,Columbus Puppy Raising Region,,
Hamilton,6H21,Male,LR,B,4/8/2021,Onyx - 3O417 - LRBF,Shadow - 1S19 - LRBM,7/19/2022,Breed Eval,Adirondack Puppy Raising Region,,
Felix,3F21,Male,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,8/16/2022,In Training,Dominion Puppy Raising Region,,
Fritz,4F21,Male,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,8/31/2022,In Training,New Hampshire Puppy Raising Region,,
Flynn,5F21,Male,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,7/19/2022,Breed Eval,North Carolina Puppy Raising Region,,
Flash,6F21,Male,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,5/27/2021,Puppy Raising,Baltimore Puppy Raising Region,,
Fame,7F21,Female,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,8/31/2022,In Training,Region,,
Grayson,1G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,6/10/2021,Puppy Raising,Central NY Puppy Raising Region,,
Gibbs,2G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,6/5/2021,Puppy Raising,Colorado Puppy Raising Region,,
Gatsby,3G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,6/5/2021,Puppy Raising,New Hampshire Puppy Raising Region,,
Gonzo,5G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,6/9/2022,Released,Baltimore Puppy Raising Region,,
General,6G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,11/29/2021,Released,Region,,
Gideon,4G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,6/5/2021,Puppy Raising,Baltimore Puppy Raising Region,,
Gemini,7G21,Female,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,8/31/2022,In Training,New Hampshire Puppy Raising Region,,
Guthrie,8G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,8/16/2022,Breed Eval,Prince William Puppy Raising Region,,
Grover,9G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,6/5/2021,Puppy Raising,Richmond Puppy Raising Region,,
Francine,1F21,Female,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,7/19/2022,Breed Eval,Westchester County Puppy Raising Region,,
Frisco (Apollo),2F21,Male,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,5/26/2021,Released,,,
Effie,1E+21,Female,LR,B,3/27/2021,Quail - 6Q417 - LRBF,Elrod - 6E319 - LRBM,8/31/2022,Breed Eval,North Carolina Puppy Raising Region,,
Edison,3E+21,Male,LR,B,3/27/2021,Quail - 6Q417 - LRBF,Elrod - 6E319 - LRBM,2/15/2022,Released,Westchester County Puppy Raising Region,,
Eden,5E+21,Female,LR,B,3/27/2021,Quail - 6Q417 - LRBF,Elrod - 6E319 - LRBM,8/3/2022,In Training,Bay Puppy Raising Region,,
Epcot,6E+21,Male,LR,B,3/27/2021,Quail - 6Q417 - LRBF,Elrod - 6E319 - LRBM,8/3/2022,In Training,Bay Puppy Raising Region,,
Enya,4E+21,Female,LR,B,3/27/2021,Quail - 6Q417 - LRBF,Elrod - 6E319 - LRBM,8/31/2022,In Training,Dominion Puppy Raising Region,,
Eve,7E+21,Female,LR,B,3/27/2021,Quail - 6Q417 - LRBF,Elrod - 6E319 - LRBM,8/16/2022,In Training,Northern CT Puppy Raising Region,,
Dalton (Einstein),6D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,3/12/2021,Released,,,
Dan,1D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,7/7/2022,In Training,Orange County Puppy Raising Region,,
Dot,2D21,Female,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,9/2/2022,Breeding,Southern CT Puppy Raising region,,
Kozy,3D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,6/29/2022,In Training,Northern NJ Puppy Raising Region,,
Donna,4D21,Female,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,3/11/2021,Released,,,
Kemp,5D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,8/16/2022,In Training,Southern CT Puppy Raising region,,
Douglas,7D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,7/19/2022,In Training,Central NY Puppy Raising Region,,
Denny,8D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,9/2/2022,Breeding,Monroe NY Puppy Raising Region,,
Diego,9D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,8/31/2022,In Training,Southern CT Puppy Raising region,,
Josephine,5C21,Female,LR,B,1/11/2021,Vanna - 4V318 - LRYF,Arnie - 2A418 - LRBM,6/29/2022,In Training,Eastern MA Puppy Raising Region,,
Sully,1C21,Male,LR,B,1/11/2021,Vanna - 4V318 - LRYF,Arnie - 2A418 - LRBM,8/31/2022,In Training,Central NY Puppy Raising Region,,
Liberty,3C21,Female,LR,B,1/11/2021,Vanna - 4V318 - LRYF,Arnie - 2A418 - LRBM,7/19/2022,In Training,SWCT Puppy Raising Region,,
Constance,4C21,Female,LR,B,1/11/2021,Vanna - 4V318 - LRYF,Arnie - 2A418 - LRBM,1/12/2022,Released,Central NY Puppy Raising Region,,
Taylor,6C21,Female,LR,B,1/11/2021,Vanna - 4V318 - LRYF,Arnie - 2A418 - LRBM,8/13/2022,Breeding,Cleveland West Puppy Raising Region,,
Captain (Riley),7C21,Male,LR,B,1/11/2021,Vanna - 4V318 - LRYF,Arnie - 2A418 - LRBM,3/10/2021,Released,,,
Becket,7B21,Male,GS,SABL,1/8/2021,Mittzy - 2M318 - GSB&TF,GSSABLM *NOP*,5/27/2022,Released,Delmarva Puppy Raising Region,,
Bethany,3B21,Female,GS,SABL,1/8/2021,Mittzy - 2M318 - GSB&TF,GSSABLM *NOP*,7/21/2022,Released,Capital NY Puppy Raising Region,,
Baltic (A-Cedar),4B21,Male,GS,B&T,1/8/2021,Mittzy - 2M318 - GSB&TF,GSSABLM *NOP*,3/11/2021,Other School,,,
Bill,5B21,Male,GS,B&T,1/8/2021,Mittzy - 2M318 - GSB&TF,GSSABLM *NOP*,5/26/2022,Released,Central NY Puppy Raising Region,,
Buck,6B21,Male,GS,SABL,1/8/2021,Mittzy - 2M318 - GSB&TF,GSSABLM *NOP*,8/19/2022,Released,Cleveland West Puppy Raising Region,,
Badger,8B21,Male,GS,SABL,1/8/2021,Mittzy - 2M318 - GSB&TF,Kayden FGDF K28- - KAYDEN - GSSABLM *NOP*,3/17/2022,Released,Northern NJ Puppy Raising Region,,
Balsam,1B21,Female,GS,SABL,1/8/2021,Mittzy - 2M318 - GSB&TF,Kayden FGDF K28- - KAYDEN - GSSABLM *NOP*,3/8/2021,Released,,,
Bria,2B21,Female,GS,SABL,1/8/2021,Mittzy - 2M318 - GSB&TF,Kayden FGDF K28- - KAYDEN - GSSABLM *NOP*,6/13/2022,Released,Northern NJ Puppy Raising Region,,
Amethyst,1A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,8/16/2022,In Training,Southern CT Puppy Raising region,,
Ava,2A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,8/31/2022,In Training,Eastern CT Puppy Raising Region,,
Alice,3A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,8/31/2022,In Training,Catoctin Puppy Raising Region,,
Arlene,9A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,8/31/2022,In Training,Eastern CT Puppy Raising Region,,
Amari,4A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,5/17/2022,Breed Eval,Dutchess NY Puppy Raising Region,,
Aruba,7A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,8/31/2022,Released,Catoctin Puppy Raising Region,,
Alfie2,5A21,Male,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,6/29/2022,In Training,Eastern CT Puppy Raising Region,,
Adeline,10A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,8/24/2022,Released,Columbus Puppy Raising Region,,
Ann,8A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,5/17/2022,In Training,Westchester County Puppy Raising Region,,
Gamma,1G320,Female,LR,Y,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,1/25/2022,Released,Central NY Puppy Raising Region,,
Gus,2G320,Male,LR,Y,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,7/7/2022,In Training,Delmarva Puppy Raising Region,,
Giblet,3G320,Female,LR,Y,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,2/4/2022,Released,SWCT Puppy Raising Region,,
Ginko,8G320,Female,LR,B,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,8/4/2022,Released,Westchester County Puppy Raising Region,,
Greeley,10G320,Female,LR,B,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,8/16/2022,In Training,Eastern CT Puppy Raising Region,,
Graham,9G320,Male,LR,B,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,5/24/2022,In Training,Bay Puppy Raising Region,,
Gwenny,6G320,Female,LR,B,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,8/13/2022,Breeding,Bay Puppy Raising Region,,
Nessie FGDF,NESSIE FGD,Female,GS,B&T,12/23/2020,CYPRUSFGDF - GSB&TF *NOP*,Timber FGDF - TIMBER FGD - GSB&TM *NOP*,9/4/2022,Other School,,,
Fairlee,1F320,Female,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,8/16/2022,In Training,Delmarva Puppy Raising Region,,
Flower,2F320,Female,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,8/31/2022,In Training,Leatherstocking NY Puppy Raising Region,,
Florie,4F320,Female,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,7/28/2022,In Training,Central CT Puppy Raising Region,,
Fay,6F320,Female,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,8/31/2022,In Training,Southern CT Puppy Raising region,,
Fulton,7F320,Male,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,8/31/2022,In Training,Delmarva Puppy Raising Region,,
Fanta,5F320,Female,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,7/19/2022,Released,Columbus Puppy Raising Region,,
Forest,3F320,Male,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,8/3/2022,Released,Region,,
Everley,5E320,Male,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,1/12/2022,Released,Erie NY Puppy Raising Region,,
Elijah,6E320,Male,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,6/29/2022,In Training,Leatherstocking NY Puppy Raising Region,,
Ensign,7E320,Male,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,6/29/2022,In Training,Bay Puppy Raising Region,,
Edsel,8E320,Male,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,2/17/2021,Released,,,
Eleanor,1E320,Female,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,6/14/2022,In Training,Leatherstocking NY Puppy RaisingRegion,,
Elmo,2E320,Male,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,9/15/2021,Released,Columbus Puppy Raising Region,,
Emmylou,3E320,Female,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,6/14/2022,In Training,Central NY Puppy Raising Region,,
Epic,4E320,Male,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,5/17/2022,In Training,Richmond Puppy Raising Region,,
Dickens,2D320,Male,LR,B,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,10/21/2021,Released,Monroe NY Puppy Raising Region,,
Donner (Sonoma),3D320,Male,LR,B,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,2/11/2021,Released,,,
Dorothy,6D320,Female,LR,Y,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,6/21/2022,Released,Erie NY Puppy Raising Region,,
Deacon,7D320,Male,LR,B,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,7/6/2022,Released,Erie NY Puppy Raising Region,,
Denver (Phineas),1D320,Male,LR,Y,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,2/10/2021,Released,,,
