Dog Name,Tattoo,Gender,Breed,Color,Birthdate,Dam,Sire ,Current Status Date,Status,Region,Graduation Date,Graduate Team Location
Mishkin,3KK22,Male,GS,B&T,6/18/2022,Mittzy - 2M318 - GSB&TF,Usher TSE - USHER - GSB&TM *NOP*,8/20/2022,Puppy Raising,Montgomery Puppy Raising Region,,
Kiley,1KK22,Female,GS,B&T,6/18/2022,Mittzy - 2M318 - GSB&TF,Usher TSE - USHER - GSB&TM *NOP*,8/13/2022,Puppy Raising,Westchester County Puppy Raising Region,,
Kiara (Kara),2KK22,Female,GS,B&T,6/18/2022,Mittzy - 2M318 - GSB&TF,Usher TSE - USHER - GSB&TM *NOP*,8/17/2022,Other School,,,
Kate,6KK22,Female,GS,B&T,6/18/2022,Mittzy - 2M318 - GSB&TF,Usher TSE - USHER - GSB&TM *NOP*,8/13/2022,Puppy Raising,Capital NY Puppy Raising Region,,
Kelsa,5KK22,Female,GS,B&T,6/18/2022,Mittzy - 2M318 - GSB&TF,Usher TSE - USHER - GSB&TM *NOP*,8/20/2022,Puppy Raising,Westchester County Puppy Raising Region,,
Miller2,4KK22,Male,GS,B&T,6/18/2022,Mittzy - 2M318 - GSB&TF,Usher TSE - USHER - GSB&TM *NOP*,8/14/2022,Puppy Raising,Southern Tier NY Puppy Raising Region,,
Kingsley,7KK22,Male,GS,B&T,6/18/2022,Mittzy - 2M318 - GSB&TF,Usher TSE - USHER - GSB&TM *NOP*,8/15/2022,Puppy Raising,Cleveland West Puppy Raising Region,,
Kathleen,10KK22,Female,GS,B&T,6/18/2022,Mittzy - 2M318 - GSB&TF,Usher TSE - USHER - GSB&TM *NOP*,8/18/2022,Puppy Raising,Northern NJ Puppy Raising Region,,
James,1JJ22,Male,LR,B,6/16/2022,Dakota - 4D419 - LRYF,Odin - 5OO19 - LRBM,8/15/2022,Puppy Raising,Cleveland West Puppy Raising Region,,
Joy (Keeva),2JJ22,Female,LR,B,6/16/2022,Dakota - 4D419 - LRYF,Odin - 5OO19 - LRBM,8/9/2022,Released,,,
Jewel,3JJ22,Female,LR,B,6/16/2022,Dakota - 4D419 - LRYF,Odin - 5OO19 - LRBM,8/12/2022,Puppy Raising,NoVA- South Puppy Raising Region,,
Julio,5JJ22,Male,LR,B,6/16/2022,Dakota - 4D419 - LRYF,Odin - 5OO19 - LRBM,8/15/2022,Puppy Raising,Central CT Puppy Raising Region,,
Jupiter,4JJ22,Female,LR,B,6/16/2022,Dakota - 4D419 - LRYF,Odin - 5OO19 - LRBM,8/13/2022,Puppy Raising,Capital NY Puppy Raising Region,,
Pitt WCC,4N01263,Male,LR,Y,6/13/2022,Ulani (Shanna) - 6UU20 - LRYF *NOP*,Garcia - 4G16 - LRYM,9/6/2022,Other School,,,
Emily II WCC,7N01263,Female,LR,Y,6/13/2022,Ulani (Shanna) - 6UU20 - LRYF *NOP*,Garcia - 4G16 - LRYM,9/29/2022,Other School,,,
Rodger WCC,8N01263,Male,LR,Y,6/13/2022,Ulani (Shanna) - 6UU20 - LRYF *NOP*,Garcia - 4G16 - LRYM,8/16/2022,Other School,,,
Delcore WCC,6N01263,Female,LR,Y,6/13/2022,Ulani (Shanna) - 6UU20 - LRYF *NOP*,Garcia - 4G16 - LRYM,8/16/2022,Other School,,,
Pink Puppy,5N01263,Female,LR,Y,6/13/2022,Ulani (Shanna) - 6UU20 - LRYF *NOP*,Garcia - 4G16 - LRYM,8/9/2022,Other School,,,
Purple Puppy,9N01263,Female,LR,Y,6/13/2022,Ulani (Shanna) - 6UU20 - LRYF *NOP*,Garcia - 4G16 - LRYM,8/9/2022,Other School,,,
L-Blue Puppy,1N01263,Male,LR,Y,6/13/2022,Ulani (Shanna) - 6UU20 - LRYF *NOP*,Garcia - 4G16 - LRYM,8/9/2022,Other School,,,
D-Blue Puppy,2N01263,Male,LR,Y,6/13/2022,Ulani (Shanna) - 6UU20 - LRYF *NOP*,Garcia - 4G16 - LRYM,8/9/2022,Other School,,,
Jane WCC,3N01263,Female,LR,Y,6/13/2022,Ulani (Shanna) - 6UU20 - LRYF *NOP*,Garcia - 4G16 - LRYM,8/12/2022,Other School,,,
Herb,5HH22,Male,LR,B,6/7/2022,Bonnie - 4B18 - LRYF,Bosley - 1B418 - LRBM,8/27/2022,Puppy Raising,Fingerlakes Puppy Raising Region,,
Helix,4HH22,Male,LR,Y,6/7/2022,Bonnie - 4B18 - LRYF,Bosley - 1B418 - LRBM,8/3/2022,Puppy Raising,Cattaraugus Puppy Raising Region,,
Heron,7HH22,Female,LR,Y,6/7/2022,Bonnie - 4B18 - LRYF,Bosley - 1B418 - LRBM,8/11/2022,Puppy Raising,NoVA- North Puppy Raising Region,,
Henry,2HH22,Male,LR,B,6/7/2022,Bonnie - 4B18 - LRYF,Bosley - 1B418 - LRBM,8/31/2022,Puppy Raising,Leatherstocking NY Puppy Raising Region,,
Harvey,3HH22,Male,LR,Y,6/7/2022,Bonnie - 4B18 - LRYF,Bosley - 1B418 - LRBM,9/18/2022,Puppy Raising,Columbus Puppy Raising Region,,
Henna,6HH22,Female,LR,Y,6/7/2022,Bonnie - 4B18 - LRYF,Bosley - 1B418 - LRBM,8/24/2022,Puppy Raising,Northern NJ Puppy Raising Region,,
Gru,1GG22,Male,GS,B&T,6/6/2022,Kindra - 3K319 - GSB&TF,Neil - P - 6N417 - GSB&TM,7/13/2022,Released,,,
Finney,7FF22,Male,LR,B,6/1/2022,Capri - 2C17 - LRBF,Kisco - 6KK18 - LRYM,8/10/2022,Other School,,,
Freedom,6FF22,Male,LR,Y,6/1/2022,Capri - 2C17 - LRBF,Kisco - 6KK18 - LRYM,8/10/2022,Puppy Raising,Cleveland West Puppy Raising Region,,
Frank,4FF22,Male,LR,B,6/1/2022,Capri - 2C17 - LRBF,Kisco - 6KK18 - LRYM,8/10/2022,Puppy Raising,Cleveland East Puppy Raising Region,,
Frisco,3FF22,Male,LR,Y,6/1/2022,Capri - 2C17 - LRBF,Kisco - 6KK18 - LRYM,8/8/2022,Other School,,,
Forbes,9FF22,Male,LR,B,6/1/2022,Capri - 2C17 - LRBF,Kisco - 6KK18 - LRYM,8/10/2022,Puppy Raising,Cleveland East Puppy Raising Region,,
Figi,8FF22,Female,LR,Y,6/1/2022,Capri - 2C17 - LRBF,Kisco - 6KK18 - LRYM,8/10/2022,Puppy Raising,Cleveland West Puppy Raising Region,,
Fargo (Finnick),1FF22,Male,LR,Y,6/1/2022,Capri - 2C17 - LRBF,Kisco - 6KK18 - LRYM,8/2/2022,Released,,,
Frito,2FF22,Female,LR,Y,6/1/2022,Capri - 2C17 - LRBF,Kisco - 6KK18 - LRYM,8/10/2022,Other School,,,
Frazier,10FF22,Male,LR,Y,6/1/2022,Capri - 2C17 - LRBF,Kisco - 6KK18 - LRYM,8/10/2022,Other School,,,
Fiesta,5FF22,Female,LR,B,6/1/2022,Capri - 2C17 - LRBF,Kisco - 6KK18 - LRYM,8/10/2022,Puppy Raising,Cleveland East Puppy Raising Region,,
Ella,4EE22,Female,LR,B,5/17/2022,MacKenzie - S - 2M18 - LRYF,Darren - 4D20 - LRBM,8/3/2022,Puppy Raising,Southern Tier NY Puppy Raising Region,,
Elsie,3EE22,Female,LR,B,5/17/2022,MacKenzie - S - 2M18 - LRYF,Darren - 4D20 - LRBM,7/29/2022,Puppy Raising,Central NY Puppy Raising Region,,
Esther (Milo),6EE22,Female,LR,B,5/17/2022,MacKenzie - S - 2M18 - LRYF,Darren - 4D20 - LRBM,7/12/2022,Released,,,
Ellison,7EE22,Male,LR,B,5/17/2022,MacKenzie - S - 2M18 - LRYF,Darren - 4D20 - LRBM,8/9/2022,Puppy Raising,Maine Puppy Raising Region,,
Ezra,1EE22,Male,LR,B,5/17/2022,MacKenzie - S - 2M18 - LRYF,Darren - 4D20 - LRBM,8/11/2022,Puppy Raising,Bay Puppy Raising Region,,
Elon,5EE22,Male,LR,B,5/17/2022,MacKenzie - S - 2M18 - LRYF,Darren - 4D20 - LRBM,8/11/2022,Puppy Raising,Catoctin Puppy Raising Region,,
Edward,8EE22,Male,LR,B,5/17/2022,MacKenzie - S - 2M18 - LRYF,Darren - 4D20 - LRBM,7/17/2022,Puppy Raising,Montgomery Puppy Raising Region,,
Eliza (Bodhi),2EE22,Female,LR,B,5/17/2022,MacKenzie - S - 2M18 - LRYF,Darren - 4D20 - LRBM,7/11/2022,Released,,,
Gaia NEADS,1N01267,Female,LR,Y,5/16/2022,Sabrina (Charity 2041) - 8S20 - LRBF *NOP*,Everett - 1E419 - LRYM,9/9/2022,Other School,,,
Monsoon,1N01268,Male,LR,Y,5/16/2022,Breeze - 9B319 - LRYF *NOP*,Perry - 1P319 - LRBM,9/13/2022,Other School,,,
Natty CDC F1,2N01268,Female,LR,B,5/16/2022,Breeze - 9B319 - LRYF *NOP*,Perry - 1P319 - LRBM,9/8/2022,Other School,,,
Nugget CDC M1,5N01268,Male,LR,B,5/16/2022,Breeze - 9B319 - LRYF *NOP*,Perry - 1P319 - LRBM,9/8/2022,Other School,,,
Casey NEADS,2N01267,Male,LR,Y,5/16/2022,Sabrina (Charity 2041) - 8S20 - LRBF *NOP*,Everett - 1E419 - LRYM,7/14/2022,Other School,,,
Neo CDC M2,3N01268,Male,LR,Y,5/16/2022,Breeze - 9B319 - LRYF *NOP*,Perry - 1P319 - LRBM,9/8/2022,Other School,,,
Dakota NEADS,4N01267,Female,LR,Y,5/16/2022,Sabrina (Charity 2041) - 8S20 - LRBF *NOP*,Everett - 1E419 - LRYM,7/14/2022,Other School,,,
Minnie NEADS,6N01267,Female,LR,B,5/16/2022,Sabrina (Charity 2041) - 8S20 - LRBF *NOP*,Everett - 1E419 - LRYM,7/14/2022,Other School,,,
Apollo NEADS,5N01267,Male,LR,B,5/16/2022,Sabrina (Charity 2041) - 8S20 - LRBF *NOP*,Everett - 1E419 - LRYM,7/14/2022,Other School,,,
Novah CDC F2,4N01268,Female,LR,B,5/16/2022,Breeze - 9B319 - LRYF *NOP*,Perry - 1P319 - LRBM,9/8/2022,Other School,,,
Moose NEADS,7N01267,Male,LR,B,5/16/2022,Sabrina (Charity 2041) - 8S20 - LRBF *NOP*,Everett - 1E419 - LRYM,7/14/2022,Other School,,,
Siren NEADS,8N01267,Female,LR,B,5/16/2022,Sabrina (Charity 2041) - 8S20 - LRBF *NOP*,Everett - 1E419 - LRYM,7/14/2022,Other School,,,
Chelsea NEADS,3N01267,Female,LR,B,5/16/2022,Sabrina (Charity 2041) - 8S20 - LRBF *NOP*,Everett - 1E419 - LRYM,7/14/2022,Other School,,,
Doug (Hudson),2DD22,Male,LR,B,5/15/2022,Bonita - P - 8B417 - LRYF,Donny - 2D419 - LRBM,7/8/2022,Released,,,
Darby,4DD22,Male,LR,Y,5/15/2022,Bonita - P - 8B417 - LRYF,Donny - 2D419 - LRBM,7/9/2022,Puppy Raising,Adirondack Puppy Raising Region,,
Delta,3DD22,Female,LR,Y,5/15/2022,Bonita - P - 8B417 - LRYF,Donny - 2D419 - LRBM,8/15/2022,Puppy Raising,Cleveland West Puppy Raising Region,,
Daryl,5DD22,Female,LR,Y,5/15/2022,Bonita - P - 8B417 - LRYF,Donny - 2D419 - LRBM,7/24/2022,Puppy Raising,Eastern CT Puppy Raising Region,,
Donovan,7DD22,Male,LR,Y,5/15/2022,Bonita - P - 8B417 - LRYF,Donny - 2D419 - LRBM,7/16/2022,Puppy Raising,Adirondack Puppy Raising Region,,
Dream (Penny),1DD22,Female,LR,B,5/15/2022,Bonita - P - 8B417 - LRYF,Donny - 2D419 - LRBM,7/8/2022,Released,,,
Dayton,8DD22,Male,LR,Y,5/15/2022,Bonita - P - 8B417 - LRYF,Donny - 2D419 - LRBM,7/17/2022,Puppy Raising,Montgomery Puppy Raising Region,,
Cole,1CC22,Male,GS,B&T,5/12/2022,Jazz GDA - 1X20 - GSB&TF,Timber FGDF - TIMBER FGD - GSB&TM *NOP*,7/17/2022,Puppy Raising,Delmarva Puppy Raising Region,,
Burt,1BB22,Male,LR,B,5/11/2022,Dana - 5D419 - LRBF,Rider - 3R15 - LRBM,7/6/2022,Released,,,
Bijou,2BB22,Female,LR,B,5/11/2022,Dana - 5D419 - LRBF,Rider - 3R15 - LRBM,8/13/2022,Puppy Raising,Southern CT Puppy Raising region,,
Bernie,3BB22,Male,LR,Y,5/11/2022,Dana - 5D419 - LRBF,Rider - 3R15 - LRBM,7/9/2022,Puppy Raising,Capital NY Puppy Raising Region,,
Brandt,4BB22,Male,LR,B,5/11/2022,Dana - 5D419 - LRBF,Rider - 3R15 - LRBM,7/8/2022,Puppy Raising,Monroe NY Puppy Raising Region,,
Belgium,11BB22,Female,LR,Y,5/11/2022,Dana - 5D419 - LRBF,Rider - 3R15 - LRBM,7/30/2022,Puppy Raising,Erie NY Puppy Raising Region,,
Beacon,10BB22,Male,LR,Y,5/11/2022,Dana - 5D419 - LRBF,Rider - 3R15 - LRBM,7/17/2022,Puppy Raising,Baltimore Puppy Raising Region,,
Baxter,5BB22,Male,LR,B,5/11/2022,Dana - 5D419 - LRBF,Rider - 3R15 - LRBM,7/30/2022,Puppy Raising,Monroe NY Puppy Raising Region,,
Bankie,8BB22,Male,LR,B,5/11/2022,Dana - 5D419 - LRBF,Rider - 3R15 - LRBM,7/7/2022,Puppy Raising,Central NY Puppy Raising Region,,
Broadway,9BB22,Female,LR,Y,5/11/2022,Dana - 5D419 - LRBF,Rider - 3R15 - LRBM,7/31/2022,Puppy Raising,New Hampshire Puppy Raising Region,,
Bevy (Bridget),7BB22,Female,LR,B,5/11/2022,Dana - 5D419 - LRBF,Rider - 3R15 - LRBM,7/6/2022,Released,,,
Bryna,6BB22,Female,LR,Y,5/11/2022,Dana - 5D419 - LRBF,Rider - 3R15 - LRBM,7/7/2022,Puppy Raising,Monroe NY Puppy Raising Region,,
Angus,1AA22,Male,LR,B,5/1/2022,Vanna - 4V318 - LRYF,Elton - 4EE20 - LRBM,6/28/2022,Puppy Raising,Eastern CT Puppy Raising Region,,
Ambie,2AA22,Female,LR,Y,5/1/2022,Vanna - 4V318 - LRYF,Elton - 4EE20 - LRBM,7/17/2022,Puppy Raising,Baltimore Puppy Raising Region,,
Ada,3AA22,Female,LR,Y,5/1/2022,Vanna - 4V318 - LRYF,Elton - 4EE20 - LRBM,7/30/2022,Puppy Raising,Erie NY Puppy Raising Region,,
Aladdin,4AA22,Male,LR,Y,5/1/2022,Vanna - 4V318 - LRYF,Elton - 4EE20 - LRBM,6/25/2022,Puppy Raising,Adirondack Puppy Raising Region,,
Avril,5AA22,Female,LR,B,5/1/2022,Vanna - 4V318 - LRYF,Elton - 4EE20 - LRBM,7/21/2022,Puppy Raising,Fingerlakes Puppy Raising Region,,
Arthur,6AA22,Male,LR,Y,5/1/2022,Vanna - 4V318 - LRYF,Elton - 4EE20 - LRBM,6/24/2022,Released,,,
Albert,7AA22,Male,LR,Y,5/1/2022,Vanna - 4V318 - LRYF,Elton - 4EE20 - LRBM,6/24/2022,Released,,,
Pierre SSD,5N01266,Male,LR,B,4/15/2022,Dakota - S - 4D417 - LRBF *NOP*,Quincy SSD Shiloh II PADS - QUINCY SSD - LRBM,6/23/2022,Other School,,,
Harrison SSD,3N01266,Male,LR,B,4/15/2022,Dakota - S - 4D417 - LRBF *NOP*,Quincy SSD Shiloh II PADS - QUINCY SSD - LRBM,6/23/2022,Other School,,,
Bismark SSD,1N01266,Male,LR,Y,4/15/2022,Dakota - S - 4D417 - LRBF *NOP*,Quincy SSD Shiloh II PADS - QUINCY SSD - LRBM,6/23/2022,Other School,,,
Tioga SSD,8N01266,Female,LR,B,4/15/2022,Dakota - S - 4D417 - LRBF *NOP*,Quincy SSD Shiloh II PADS - QUINCY SSD - LRBM,6/23/2022,Other School,,,
Minot SSD,4N01266,Female,LR,Y,4/15/2022,Dakota - S - 4D417 - LRBF *NOP*,Quincy SSD Shiloh II PADS - QUINCY SSD - LRBM,6/23/2022,Other School,,,
Spruce SSD,7N01266,Female,LR,Y,4/15/2022,Dakota - S - 4D417 - LRBF *NOP*,Quincy SSD Shiloh II PADS - QUINCY SSD - LRBM,6/23/2022,Other School,,,
Silver SSD,6N01266,Male,LR,B,4/15/2022,Dakota - S - 4D417 - LRBF *NOP*,Quincy SSD Shiloh II PADS - QUINCY SSD - LRBM,6/23/2022,Other School,,,
Carson SSD,2N01266,Male,LR,B,4/15/2022,Dakota - S - 4D417 - LRBF *NOP*,Quincy SSD Shiloh II PADS - QUINCY SSD - LRBM,6/23/2022,Other School,,,
Yeti,1Y22,Female,LR,Y,4/13/2022,Janet - 2J20 - LRYF,Garcia - 4G16 - LRYM,6/8/2022,Puppy Raising,Columbus Puppy Raising Region,,
Yolanda,3Y22,Female,LR,Y,4/13/2022,Janet - 2J20 - LRYF,Garcia - 4G16 - LRYM,7/15/2022,Puppy Raising,Eastern MA Puppy Raising Region,,
Yaeger,4Y22,Male,LR,Y,4/13/2022,Janet - 2J20 - LRYF,Garcia - 4G16 - LRYM,6/28/2022,Puppy Raising,Westchester County Puppy Raising Region,,
Yoyo,5Y22,Female,LR,Y,4/13/2022,Janet - 2J20 - LRYF,Garcia - 4G16 - LRYM,6/9/2022,Puppy Raising,Rhode Island Puppy Raising Region,,
Yogi,2Y22,Male,LR,Y,4/13/2022,Janet - 2J20 - LRYF,Garcia - 4G16 - LRYM,6/9/2022,Puppy Raising,Columbus Puppy Raising Region,,
Yvonne,6Y22,Female,LR,Y,4/13/2022,Janet - 2J20 - LRYF,Garcia - 4G16 - LRYM,8/3/2022,Puppy Raising,Fingerlakes Puppy Raising Region,,
Yvetta (Etta),7Y22,Female,LR,Y,4/13/2022,Janet - 2J20 - LRYF,Garcia - 4G16 - LRYM,6/8/2022,Released,,,
Wade,2W22,Male,LR,B,4/11/2022,Debbie - 6D319 - LRYF,Dasher - 6D418 - LRBM,7/17/2022,Puppy Raising,Baltimore Puppy Raising Region,,
Watson,3W22,Male,LR,B,4/11/2022,Debbie - 6D319 - LRYF,Dasher - 6D418 - LRBM,7/9/2022,Puppy Raising,Adirondack Puppy Raising Region,,
Walter (Toby),4W22,Male,LR,B,4/11/2022,Debbie - 6D319 - LRYF,Dasher - 6D418 - LRBM,6/6/2022,Released,,,
Watkins,6W22,Male,LR,B,4/11/2022,Debbie - 6D319 - LRYF,Dasher - 6D418 - LRBM,7/16/2022,Puppy Raising,Eastern MA Puppy Raising Region,,
Winette,9W22,Female,LR,B,4/11/2022,Debbie - 6D319 - LRYF,Dasher - 6D418 - LRBM,6/12/2022,Puppy Raising,NoVA- North Puppy Raising Region,,
Wes,7W22,Male,LR,B,4/11/2022,Debbie - 6D319 - LRYF,Dasher - 6D418 - LRBM,6/6/2022,Released,,,
Waffle,1W22,Female,LR,B,4/11/2022,Debbie - 6D319 - LRYF,Dasher - 6D418 - LRBM,7/24/2022,Puppy Raising,Eastern CT Puppy Raising Region,,
Vega (Cerbie),1V22,Female,LR,B,4/4/2022,Okemo - 7OO19 - LRBF,Bosley - 1B418 - LRBM,5/31/2022,Released,,,
Verona,2V22,Female,LR,B,4/4/2022,Okemo - 7OO19 - LRBF,Bosley - 1B418 - LRBM,6/14/2022,Puppy Raising,Dutchess NY Puppy Raising Region,,
Vida,3V22,Female,LR,B,4/4/2022,Okemo - 7OO19 - LRBF,Bosley - 1B418 - LRBM,6/25/2022,Puppy Raising,Adirondack Puppy Raising Region,,
Vespa,5V22,Female,LR,Y,4/4/2022,Okemo - 7OO19 - LRBF,Bosley - 1B418 - LRBM,6/8/2022,Puppy Raising,Catoctin Puppy Raising Region,,
Sean,6V22,Male,LR,B,4/4/2022,Okemo - 7OO19 - LRBF,Bosley - 1B418 - LRBM,6/30/2022,Puppy Raising,Monroe NY Puppy Raising Region,,
Verna (Madsen),9V22,Female,LR,Y,4/4/2022,Okemo - 7OO19 - LRBF,Bosley - 1B418 - LRBM,6/7/2022,Other School,,,
Tux,1T22,Male,LR,B,4/2/2022,Felicia - 5F20 - LRBF,Dover - 3D19 - LRBM,7/7/2022,Puppy Raising,Montgomery Puppy Raising Region,,
Ten,2T22,Male,LR,Y,4/2/2022,Felicia - 5F20 - LRBF,Dover - 3D19 - LRBM,7/2/2022,Puppy Raising,Eastern MA Puppy Raising Region,,
Tootsie,4T22,Female,LR,B,4/2/2022,Felicia - 5F20 - LRBF,Dover - 3D19 - LRBM,6/10/2022,Puppy Raising,Northern NJ Puppy Raising Region,,
Trilla (Dakota),5T22,Female,LR,B,4/2/2022,Felicia - 5F20 - LRBF,Dover - 3D19 - LRBM,5/26/2022,Released,,,
"Tarzan (Rooney ""Roo"")",6T22,Male,LR,B,4/2/2022,Felicia - 5F20 - LRBF,Dover - 3D19 - LRBM,5/26/2022,Released,,,
Tahiti,7T22,Female,LR,B,4/2/2022,Felicia - 5F20 - LRBF,Dover - 3D19 - LRBM,6/24/2022,Puppy Raising,Cleveland West Puppy Raising Region,,
Trinket,8T22,Female,LR,B,4/2/2022,Felicia - 5F20 - LRBF,Dover - 3D19 - LRBM,5/27/2022,Released,,,
Tank,10T22,Male,LR,B,4/2/2022,Felicia - 5F20 - LRBF,Dover - 3D19 - LRBM,6/23/2022,Puppy Raising,Southern CT Puppy Raising region,,
Tangee (Tessa),9T22,Female,LR,B,4/2/2022,Felicia - 5F20 - LRBF,Dover - 3D19 - LRBM,7/19/2022,Released,,,
Treasure,11T22,Female,LR,B,4/2/2022,Felicia - 5F20 - LRBF,Dover - 3D19 - LRBM,6/12/2022,Puppy Raising,NoVA- North Puppy Raising Region,,
Sierra,1S22,Female,LR,B,3/26/2022,Terri - 3T18 - LRBF,Midnight - 4M19 - LRBM,5/19/2022,Released,,,
Sandra,2S22,Female,LR,B,3/26/2022,Terri - 3T18 - LRBF,Midnight - 4M19 - LRBM,7/17/2022,Puppy Raising,Columbus Puppy Raising Region,,
Sonic,6S22,Male,LR,B,3/26/2022,Terri - 3T18 - LRBF,Midnight - 4M19 - LRBM,6/8/2022,Puppy Raising,Montgomery Puppy Raising Region,,
Sherman,3S22,Male,LR,B,3/26/2022,Terri - 3T18 - LRBF,Midnight - 4M19 - LRBM,6/14/2022,Puppy Raising,North Carolina Puppy Raising Region,,
Suzanne,4S22,Female,LR,B,3/26/2022,Terri - 3T18 - LRBF,Midnight - 4M19 - LRBM,6/8/2022,Puppy Raising,Cleveland East Puppy Raising Region,,
Stitch,5S22,Male,LR,B,3/26/2022,Terri - 3T18 - LRBF,Midnight - 4M19 - LRBM,6/8/2022,Puppy Raising,Leatherstocking NY Puppy Raising Region,,
Renegade,2R22,Female,GS,B&T,3/21/2022,Xena - 2X20 - GSB&TF,Hobie - 1HH20 - GSB&TM,5/18/2022,Puppy Raising,Central NY Puppy Raising Region,,
Royal,5R22,Female,GS,B&T,3/21/2022,Xena - 2X20 - GSB&TF,Hobie - 1HH20 - GSB&TM,6/6/2022,Released,,,
Rookie,3R22,Male,GS,B,3/21/2022,Xena - 2X20 - GSB&TF,Hobie - 1HH20 - GSB&TM,5/16/2022,Puppy Raising,Dutchess NY Puppy Raising Region,,
Rogue,4R22,Female,GS,B&T,3/21/2022,Xena - 2X20 - GSB&TF,Hobie - 1HH20 - GSB&TM,5/18/2022,Puppy Raising,Southern Tier NY Puppy Raising Region,,
Quebec (Daisy),4Q22,Female,LR,B,3/18/2022,Helga - 6H319 - LRBF,Odin - 5OO19 - LRBM,5/12/2022,Released,,,
Quentin,6Q22,Male,LR,B,3/18/2022,Helga - 6H319 - LRBF,Odin - 5OO19 - LRBM,5/12/2022,Released,,,
Carmen,7Q22,Female,LR,B,3/18/2022,Helga - 6H319 - LRBF,Odin - 5OO19 - LRBM,5/18/2022,Puppy Raising,Columbus Puppy Raising Region,,
Quattro,9Q22,Male,LR,B,3/18/2022,Helga - 6H319 - LRBF,Odin - 5OO19 - LRBM,5/18/2022,Puppy Raising,Wayne County Puppy Raising Region,,
Quill,5Q22,Female,LR,B,3/18/2022,Helga - 6H319 - LRBF,Odin - 5OO19 - LRBM,6/14/2022,Puppy Raising,North Carolina Puppy Raising Region,,
Quidditch,8Q22,Male,LR,B,3/18/2022,Helga - 6H319 - LRBF,Odin - 5OO19 - LRBM,6/6/2022,Puppy Raising,Bay Puppy Raising Region,,
Queso,10Q22,Male,LR,B,3/18/2022,Helga - 6H319 - LRBF,Odin - 5OO19 - LRBM,6/8/2022,Puppy Raising,Leatherstocking NY Puppy Raising Region,,
Quigley,1Q22,Male,LR,B,3/18/2022,Helga - 6H319 - LRBF,Odin - 5OO19 - LRBM,5/13/2022,Released,,,
Quantum,2Q22,Male,LR,B,3/18/2022,Helga - 6H319 - LRBF,Odin - 5OO19 - LRBM,6/8/2022,Puppy Raising,Fingerlakes Puppy Raising Region,,
Quaker (Bailey),3Q22,Female,LR,B,3/18/2022,Helga - 6H319 - LRBF,Odin - 5OO19 - LRBM,6/22/2022,Released,,,
Phoenix,3P22,Female,LR,Y,3/17/2022,Tempest - 4TT18 - LRYF,Gomer - 4G319 - LRYM,5/18/2022,Puppy Raising,Southern Tier NY Puppy Raising Region,,
Pongo,4P22,Male,LR,Y,3/17/2022,Tempest - 4TT18 - LRYF,Gomer - 4G319 - LRYM,5/25/2022,Released,,,
Gait,2P22,Female,LR,Y,3/17/2022,Tempest - 4TT18 - LRYF,Gomer - 4G319 - LRYM,5/14/2022,Puppy Raising,NoVA- North Puppy Raising Region,,
Parsley,9P22,Female,LR,Y,3/17/2022,Tempest - 4TT18 - LRYF,Gomer - 4G319 - LRYM,5/16/2022,Released,,,
Pax,5P22,Male,LR,Y,3/17/2022,Tempest - 4TT18 - LRYF,Gomer - 4G319 - LRYM,5/18/2022,Puppy Raising,Erie NY Puppy Raising Region,,
Oak,2O22,Male,LR,B,3/12/2022,Piper - 1P318 - LRYF,Elrod - 6E319 - LRBM,5/18/2022,Puppy Raising,Fingerlakes Puppy Raising Region,,
Orion,3O22,Female,LR,B,3/12/2022,Piper - 1P318 - LRYF,Elrod - 6E319 - LRBM,6/22/2022,Released,,,
Opus,4O22,Male,LR,B,3/12/2022,Piper - 1P318 - LRYF,Elrod - 6E319 - LRBM,6/8/2022,Puppy Raising,Fingerlakes Puppy Raising Region,,
Orlando (Finn),6O22,Male,LR,B,3/12/2022,Piper - 1P318 - LRYF,Elrod - 6E319 - LRBM,5/6/2022,Released,,,
O'Hara,5O22,Female,LR,B,3/12/2022,Piper - 1P318 - LRYF,Elrod - 6E319 - LRBM,6/12/2022,Puppy Raising,Montgomery Puppy Raising Region,,
Ophelia,1O22,Female,LR,B,3/12/2022,Piper - 1P318 - LRYF,Elrod - 6E319 - LRBM,5/21/2022,Puppy Raising,Southwestern VT Puppy Raising Region,,
Newton,8N22,Male,LR,Y,3/10/2022,Emblem - 6EE19 - LRYF,Everett - 1E419 - LRYM,6/21/2022,Puppy Raising,Southern CT Puppy Raising region,,
Nomad,9N22,Male,LR,Y,3/10/2022,Emblem - 6EE19 - LRYF,Everett - 1E419 - LRYM,5/14/2022,Puppy Raising,NoVA- North Puppy Raising Region,,
Nashville,10N22,Male,LR,Y,3/10/2022,Emblem - 6EE19 - LRYF,Everett - 1E419 - LRYM,5/14/2022,Puppy Raising,Cleveland West Puppy Raising Region,,
Richie,1N22,Male,LR,Y,3/10/2022,Emblem - 6EE19 - LRYF,Everett - 1E419 - LRYM,6/8/2022,Puppy Raising,Columbus Puppy Raising Region,,
Neala (Bailey),2N22,Female,LR,Y,3/10/2022,Emblem - 6EE19 - LRYF,Everett - 1E419 - LRYM,5/5/2022,Released,,,
Nigel,3N22,Male,LR,Y,3/10/2022,Emblem - 6EE19 - LRYF,Everett - 1E419 - LRYM,6/6/2022,Puppy Raising,Rhode Island Puppy Raising Region,,
